family,regime,group,n,label,mean,ci_lo,ci_hi,seeds
routereval,beta025_random,strong_to_weak,10,oracle,0.8622,0.8549999999999999,0.8694000000000001,5
routereval,beta025_random,strong_to_weak,10,random,0.5494000000000001,0.5464000000000001,0.552,5
routereval,beta025_random,strong_to_weak,10,sequential_halving,0.6158,0.5854,0.646,5
routereval,beta025_random,strong_to_weak,10,sequential_halving_peer,0.627,0.6032,0.6494,5
routereval,beta025_random,strong_to_weak,10,warm_start_bandit,0.788,0.7684,0.8076000000000001,5
routereval,beta025_random,strong_to_weak,100,declared_argmax,0.5912000000000001,0.5521999999999999,0.6262,5
routereval,beta025_random,strong_to_weak,100,flat_probe_argmax_frozen,0.395,0.3518,0.429,5
routereval,beta025_random,strong_to_weak,100,flat_probe_argmax_online,0.6404,0.623,0.6578,5
routereval,beta025_random,strong_to_weak,100,knn_router,0.38639999999999997,0.365,0.4032,5
routereval,beta025_random,strong_to_weak,100,knn_router_online,0.5886,0.5793999999999999,0.5970000000000001,5
routereval,beta025_random,strong_to_weak,100,linucb_honest,0.6856,0.6699999999999999,0.7036,5
routereval,beta025_random,strong_to_weak,100,midian,0.6628000000000001,0.6342000000000001,0.6906,5
routereval,beta025_random,strong_to_weak,100,midian_wo_audit,0.6628000000000001,0.6456000000000001,0.68,5
routereval,beta025_random,strong_to_weak,100,midian_wo_defenses,0.6683999999999999,0.6552,0.6841999999999999,5
routereval,beta025_random,strong_to_weak,100,midian_wo_verify,0.6762,0.657,0.6940000000000001,5
routereval,beta025_random,strong_to_weak,100,mlp_router,0.7804,0.7662,0.7962,5
routereval,beta025_random,strong_to_weak,100,oracle,0.792,0.7782,0.8068049999999999,5
routereval,beta025_random,strong_to_weak,100,random,0.5459999999999999,0.5328000000000002,0.5571999999999999,5
routereval,beta025_random,strong_to_weak,100,sequential_halving,0.6437999999999999,0.609,0.6734,5
routereval,beta025_random,strong_to_weak,100,sequential_halving_peer,0.6472,0.6235999999999999,0.6723999999999999,5
routereval,beta025_random,strong_to_weak,100,warm_start_bandit,0.6704000000000001,0.6516,0.6916,5
routereval,beta025_random,strong_to_weak,1000,declared_argmax,0.5392,0.5172000000000001,0.5589999999999999,5
routereval,beta025_random,strong_to_weak,1000,flat_probe_argmax_frozen,0.2684,0.25479500000000005,0.2872,5
routereval,beta025_random,strong_to_weak,1000,flat_probe_argmax_online,0.5065999999999999,0.4968,0.5194149999999998,5
routereval,beta025_random,strong_to_weak,1000,knn_router,0.2676,0.2532,0.2834,5
routereval,beta025_random,strong_to_weak,1000,knn_router_online,0.43439999999999995,0.4194,0.449,5
routereval,beta025_random,strong_to_weak,1000,linucb_honest,0.7208,0.6786,0.7566,5
routereval,beta025_random,strong_to_weak,1000,midian,0.6896,0.6712,0.7080099999999999,5
routereval,beta025_random,strong_to_weak,1000,midian_wo_audit,0.7142,0.6888,0.7394000000000001,5
routereval,beta025_random,strong_to_weak,1000,midian_wo_defenses,0.6484,0.634,0.6648,5
routereval,beta025_random,strong_to_weak,1000,midian_wo_verify,0.6607999999999999,0.6512,0.6756,5
routereval,beta025_random,strong_to_weak,1000,mlp_router,0.7362,0.694,0.7784,5
routereval,beta025_random,strong_to_weak,1000,oracle,0.8722,0.8615999999999999,0.883,5
routereval,beta025_random,strong_to_weak,1000,random,0.5518000000000001,0.5426000000000001,0.5616,5
routereval,beta025_random,strong_to_weak,1000,sequential_halving,0.7144,0.6952,0.7302,5
routereval,beta025_random,strong_to_weak,1000,sequential_halving_peer,0.7046,0.6894,0.7236,5
routereval,beta025_random,strong_to_weak,1000,warm_start_bandit,0.6444,0.6258,0.6694,5
routereval,beta025_random,strong_to_weak,5000,declared_argmax,0.6666666666666666,0.6133333333333333,0.7233333333333333,3
routereval,beta025_random,strong_to_weak,5000,flat_probe_argmax_frozen,0.6088888888888889,0.58,0.64,3
routereval,beta025_random,strong_to_weak,5000,flat_probe_argmax_online,0.6211111111111111,0.5866666666666667,0.6466666666666666,3
routereval,beta025_random,strong_to_weak,5000,knn_router,0.6088888888888889,0.58,0.64,3
routereval,beta025_random,strong_to_weak,5000,linucb_honest,0.6088888888888889,0.59,0.64,3
routereval,beta025_random,strong_to_weak,5000,midian,0.7077777777777777,0.6566666666666666,0.75,3
