family,regime,group,n,label,mean,ci_lo,ci_hi,seeds
live,beta0,bimodal,100,warm_start_bandit,0.5655999999999999,0.5568000000000001,0.5742074999999999,10
live,beta0,bimodal,1000,cluster_head_router,0.5743999999999999,0.5660000000000001,0.583,5
live,beta0,bimodal,1000,cnp_self_bid,0.5741999999999999,0.5660000000000001,0.5824,5
live,beta0,bimodal,1000,declared_argmax,0.5733999999999999,0.5668974999999999,0.5794999999999999,10
live,beta0,bimodal,1000,declared_softmax,0.5222,0.5089400000000001,0.5349999999999999,5
live,beta0,bimodal,1000,disrouter_cascade,0.5272,0.5142,0.5392,5
live,beta0,bimodal,1000,flat_nsw_router,0.5354,0.5149999999999999,0.5532199999999999,5
live,beta0,bimodal,1000,flat_probe_argmax_frozen,0.5207999999999999,0.4913950000000001,0.5485049999999999,10
live,beta0,bimodal,1000,flat_probe_argmax_online,0.55155,0.5442,0.5585,10
live,beta0,bimodal,1000,fw_autogen,0.5733999999999999,0.5668974999999999,0.5794999999999999,10
live,beta0,bimodal,1000,fw_camel_workforce,0.5733999999999999,0.5668974999999999,0.5794999999999999,10
live,beta0,bimodal,1000,fw_crewai,0.5733999999999999,0.5668974999999999,0.5794999999999999,10
live,beta0,bimodal,1000,fw_google_adk,0.5733999999999999,0.5668974999999999,0.5794999999999999,10
live,beta0,bimodal,1000,fw_langgraph,0.5733999999999999,0.5668974999999999,0.5794999999999999,10
live,beta0,bimodal,1000,fw_llamaindex,0.5733999999999999,0.5668974999999999,0.5794999999999999,10
live,beta0,bimodal,1000,fw_maf,0.5733999999999999,0.5668974999999999,0.5794999999999999,10
live,beta0,bimodal,1000,fw_magentic_one,0.5733999999999999,0.5668974999999999,0.5794999999999999,10
live,beta0,bimodal,1000,fw_magentic_one[supervisor=Qwen/Qwen2.5-14B-Instruct],0.5733999999999999,0.5668974999999999,0.5794999999999999,10
live,beta0,bimodal,1000,fw_openai_agents,0.5733999999999999,0.5668974999999999,0.5794999999999999,10
live,beta0,bimodal,1000,fw_smolagents,0.5733999999999999,0.5668974999999999,0.5794999999999999,10
live,beta0,bimodal,1000,gossip_reputation_greedy,0.471,0.44980000000000003,0.489,5
live,beta0,bimodal,1000,knn_router,0.5246,0.4973975,0.5502025,10
live,beta0,bimodal,1000,knn_router_online,0.5493,0.5385000000000001,0.5589999999999999,10
live,beta0,bimodal,1000,linucb_honest,0.5460000000000002,0.5384,0.5525,10
live,beta0,bimodal,1000,llm_supervisor,0.57345,0.56695,0.5794999999999999,10
live,beta0,bimodal,1000,midian,0.55315,0.5448500000000001,0.5618025000000001,10
live,beta0,bimodal,1000,midian[online=False],0.5264,0.5018,0.5542,5
live,beta0,bimodal,1000,midian[r=5],0.5502,0.5419975,0.5585,10
live,beta0,bimodal,1000,midian_a,0.5528500000000001,0.5440975,0.5617,10
live,beta0,bimodal,1000,midian_llm_descent,0.5294,0.5046,0.5522,5
live,beta0,bimodal,1000,midian_sh,0.5492,0.5431,0.5560999999999999,10
live,beta0,bimodal,1000,midian_sha,0.5496000000000001,0.5434975,0.5561025,10
live,beta0,bimodal,1000,midian_v,0.5485,0.53925,0.5574,10
live,beta0,bimodal,1000,midian_v_r5,0.5601,0.5532,0.5665999999999999,10
live,beta0,bimodal,1000,midian_va,0.5482999999999999,0.5393000000000001,0.5570999999999999,10
live,beta0,bimodal,1000,mlp_router,0.5630999999999999,0.5562,0.5700025,10
live,beta0,bimodal,1000,oracle,0.5733999999999999,0.5668974999999999,0.5794999999999999,10
live,beta0,bimodal,1000,random,0.24619999999999997,0.23700000000000002,0.25450249999999996,10
live,beta0,bimodal,1000,referral_network,0.40279999999999994,0.3942,0.4112,5
live,beta0,bimodal,1000,route_to_k_majority,0.5746,0.5664,0.583,5
live,beta0,bimodal,1000,sequential_halving,0.5743999999999999,0.5660000000000001,0.5828,5
live,beta0,bimodal,1000,sequential_halving_peer,0.5732,0.5668974999999998,0.5792025000000001,10
live,beta0,bimodal,1000,thompson_per_family,0.5178,0.5052000000000001,0.5284000000000001,5
live,beta0,bimodal,1000,trueskill_per_family,0.5442,0.5194000000000001,0.5676,5
live,beta0,bimodal,1000,ucb_per_family,0.5164000000000001,0.507,0.5258,5
live,beta0,bimodal,1000,verify_on_claim,0.5743999999999999,0.5660000000000001,0.583,5
live,beta0,bimodal,1000,warm_start_bandit,0.5742,0.5662,0.5826,5
live,beta01_random,specialist,100,declared_argmax,0.56435,0.5348474999999999,0.5932049999999999,10
live,beta01_random,specialist,100,flat_probe_argmax_frozen,0.69265,0.6725975,0.7126195833333333,10
live,beta01_random,specialist,100,flat_probe_argmax_online,0.7805,0.7660975,0.7931,10
live,beta01_random,specialist,100,fw_autogen,0.4757999999999999,0.43989500000000004,0.5145124999999999,10
live,beta01_random,specialist,100,fw_camel_workforce,0.5011,0.46369749999999993,0.5372049999999999,10
live,beta01_random,specialist,100,fw_crewai,0.4584,0.4290974999999999,0.48560249999999994,10
live,beta01_random,specialist,100,fw_google_adk,0.49190000000000006,0.455995,0.5254025,10
live,beta01_random,specialist,100,fw_langgraph,0.4676,0.43679749999999995,0.5032025,10
live,beta01_random,specialist,100,fw_llamaindex,0.469,0.44250000000000006,0.49280250000000003,10
live,beta01_random,specialist,100,fw_maf,0.47350000000000003,0.43059749999999997,0.5138024999999999,10
live,beta01_random,specialist,100,fw_magentic_one,0.5220999999999999,0.49019500000000005,0.5529174999999998,10
live,beta01_random,specialist,100,fw_magentic_one[supervisor=Qwen/Qwen2.5-14B-Instruct],0.496,0.4612899999999999,0.5290999999999999,10
live,beta01_random,specialist,100,fw_openai_agents,0.4649,0.4326,0.49330250000000014,10
live,beta01_random,specialist,100,fw_smolagents,0.46159999999999995,0.4262975,0.49250499999999997,10
live,beta01_random,specialist,100,knn_router,0.6820999999999999,0.6517000000000001,0.712,10
live,beta01_random,specialist,100,knn_router_online,0.7375999999999999,0.7163875,0.7579025000000001,10
live,beta01_random,specialist,100,llm_supervisor,0.5931,0.5630000000000001,0.6261024999999999,10
live,beta01_random,specialist,100,midian,0.7691333333333333,0.7514483333333334,0.7860999999999999,10
